Date,Open,High,Low,Close,Range,Body,BodyRangeRatio,Direction,CoM,UpperWick,LowerWick,Label
2007-01-03 00:00:00-05:00,13.832668384036461,13.981406882816636,13.80978503446805,13.895596504211426,0.17162184834858607,0.06292812017496452,0.36666730244711854,1,0.31666952767870526,0.4999968210977303,0.13333587645515116,15
2007-01-04 00:00:00-05:00,13.849839697339354,13.929930386895498,13.801214181482894,13.901326179504395,0.1287162054126032,0.051486482165040925,0.39999999999999725,1,0.5777730682829686,0.22222693171703972,0.37777306828296303,13
2007-01-05 00:00:00-05:00,13.872708918906378,13.892731298096248,13.778316767464567,13.804059982299805,0.11441453063168083,0.06864893660657323,0.6000019073413448,0,0.5250004768353362,0.17499856949398357,0.22499952316467153,14
2007-01-08 00:00:00-05:00,13.7325637924824,13.921347177703856,13.7325637924824,13.892744064331055,0.18878338522145555,0.16018027184865424,0.8484871253937526,1,0.42424356269688096,0.15151287460624746,0.0,na
2007-01-09 00:00:00-05:00,13.88415813666075,13.967108661897967,13.861274781641479,13.904180526733398,0.10583388025648865,0.020022390072648832,0.18918696001813903,1,0.3108130399818694,0.5945934800090695,0.21621955997279146,na
2007-01-10 00:00:00-05:00,13.869850887821945,13.955661251617785,13.835525869393228,13.92419719696045,0.12013538222455722,0.05434630913850391,0.45237554608949193,1,0.5119072487988388,0.26190497815642266,0.2857194757540854,na
2007-01-11 00:00:00-05:00,13.944224161903449,13.978548100475555,13.901318420334565,13.941364288330078,0.07722968014098974,0.002859873573370919,0.037030757710636145,0,0.5370448861950554,0.4444397349496265,0.5185295073397373,na
2007-01-12 00:00:00-05:00,13.901321664565135,13.921344057666463,13.801209699058488,13.887020111083984,0.1201343586079755,0.014301553481150364,0.11904632152587953,0,0.773810172570401,0.16666666666665927,0.7142870118074612,na
2007-01-16 00:00:00-05:00,13.866995111467348,13.927062279480788,13.826950332791723,13.872715950012207,0.10011194668906498,0.0057208385448586085,0.05714441416893838,1,0.4285722070844532,0.5428555858310687,0.3999999999999929,na
2007-01-17 00:00:00-05:00,13.881303779900096,13.975696027582318,13.867002221774015,13.901326179504395,0.10869380580830246,0.020022399604298968,0.18420920544093763,1,0.22368117251417127,0.6842142247653518,0.13157656979371063,na
2007-01-18 00:00:00-05:00,13.849830621652243,14.015731642390149,13.786903588905302,13.829808235168457,0.2288280534848468,0.020022386483786292,0.08749970197649823,0,0.23124716877667803,0.7250029802350767,0.18749731778842504,na
2007-01-19 00:00:00-05:00,13.846965704071142,13.852686539716508,13.749713680375562,13.804059982299805,0.10297285934094624,0.04290572177133711,0.4166701987877696,0,0.7361081676768629,0.055556732929252235,0.5277730682829781,na
2007-01-22 00:00:00-05:00,13.76115983165964,13.829807699476934,13.726835897750991,13.738276481628418,0.10297180172594267,0.022883350031221994,0.22222928653929508,0,0.2222186900636973,0.6666666666666552,0.11110404679404974,na
2007-01-23 00:00:00-05:00,13.77260558519491,13.795487850864134,13.712537319143863,13.764023780822754,0.08295053172027167,0.008581804372155943,0.10345689405699975,0,0.6724171950224909,0.27585435794900925,0.620688747993991,na
2007-01-24 00:00:00-05:00,13.784042410858724,13.786903375248201,13.712533577056751,13.766880989074707,0.07436979819144973,0.01716142178401725,0.23075794477536032,0,0.8461515889550864,0.038469438657233436,0.7307726165674062,na
2007-01-25 00:00:00-05:00,13.749717894654463,13.792623629576378,13.701092413471914,13.712532997131348,0.09153121610446391,0.03718489752311527,0.406253725293854,0,0.32811792194168127,0.46875521541139176,0.12499105929475422,na
2007-01-26 00:00:00-05:00,13.7297025094534,13.758305619892605,13.672495197436266,13.681077003479004,0.08581042245633874,0.04862550597439608,0.5666620042470628,0,0.3833399031064435,0.3333290947700251,0.1000089009829121,na
2007-01-29 00:00:00-05:00,13.661053913117408,13.706819545831047,13.603847690579421,13.64675235748291,0.10297185525162611,0.014301555634498087,0.13888800584927055,0,0.4861080204723865,0.4444479766029696,0.4166640175477599,na
2007-01-30 00:00:00-05:00,13.681074843318548,13.715398788653793,13.626727414470984,13.67535400390625,0.0886713741828089,0.005720839412298062,0.06451731987939785,0,0.5806497262043852,0.38709161385591595,0.5483910662646863,na
2007-01-31 00:00:00-05:00,13.672488278125977,13.721114850630379,13.58381802595504,13.695371627807617,0.13729682467533877,0.022883349681640297,0.16667064031343617,1,0.7291641831374298,0.18750049670584565,0.6458288629807182,na
2007-02-01 00:00:00-05:00,13.726840661767802,13.806930232396477,13.686794785314902,13.75830364227295,0.12013544708157475,0.03146298050514673,0.2618958955867758,1,0.4642873361731432,0.4047647160334689,0.3333393883797553,na
2007-02-02 00:00:00-05:00,13.758302553534904,13.84697392195592,13.74114112755169,13.798348426818848,0.10583279440422899,0.040045873283943934,0.3783881311022412,1,0.35135009742971524,0.4594558370191642,0.16215603187859462,na
2007-02-05 00:00:00-05:00,13.761163708777216,13.798348617485464,13.683934017370161,13.701096534729004,0.11441460011530324,0.06006717404821238,0.5249957084819479,0,0.4125007152530113,0.32500143050602254,0.1500028610120296,na
2007-02-06 00:00:00-05:00,13.72969602538707,13.775461635159498,13.68965125322847,13.743997573852539,0.08581038193102764,0.014301548465468272,0.16666454738499498,1,0.5499980926465162,0.3666696336609863,0.4666658189540187,na
2007-02-07 00:00:00-05:00,13.738276481628418,13.766880669167445,13.68965099951935,13.738276481628418,0.07722966964809608,0.0,0.0,2,0.629621780471611,0.370378219528389,0.629621780471611,na
2007-02-08 00:00:00-05:00,13.71539662433017,13.743999725739476,13.629586228963879,13.689653396606445,0.11441349677559742,0.025743227723724615,0.22500166893959697,0,0.637501549729618,0.24999761580057578,0.5250007152598273,na
2007-02-09 00:00:00-05:00,13.649609256418826,13.726838943201178,13.62672590131068,13.661049842834473,0.10011304189049852,0.011440586415647047,0.11427668363289284,1,0.28571350720974226,0.6571481509738202,0.22857516539328696,na
2007-02-12 00:00:00-05:00,13.686801899608682,13.83554053033124,13.672500339010945,13.70682430267334,0.16304019132029524,0.02002240306465808,0.1228065478978967,1,0.1491212806681697,0.789475445382882,0.08771800671922138,na
2007-02-13 00:00:00-05:00,13.758302243201355,13.849833483508826,13.755442369314821,13.789766311645508,0.09439111419400525,0.03146406844415317,0.33333718658605943,1,0.19696671945622596,0.6363646872507538,0.030298126163186848,na
2007-02-14 00:00:00-05:00,13.87271322328766,13.8870147712696,13.652465892723626,13.695371627807617,0.23454887854597395,0.17734159548004236,0.756096539789175,0,0.5609770280706029,0.06097470203481335,0.18292875817601167,na
2007-02-15 00:00:00-05:00,13.726842068912514,13.758305052642946,13.609567575124998,13.686796188354492,0.14873747751794753,0.04004588055802216,0.2692386695423821,0,0.6538470003081089,0.2115336649207,0.5192276655369179,na
2007-02-16 00:00:00-05:00,13.729694546098429,13.758297639947566,13.661045593267177,13.692509651184082,0.09725204668038856,0.037184894914346955,0.382355911095139,0,0.5147090172671135,0.294113027185317,0.323531061719544,na
2007-02-20 00:00:00-05:00,13.592402211854825,13.695375129474236,13.586681372971697,13.666770935058594,0.10869375650253943,0.07436872320376864,0.6842041861165333,1,0.3947347287055111,0.26316317823622226,0.05263263564724445,na
2007-02-21 00:00:00-05:00,13.60098482590553,13.666772845550403,13.592404111950554,13.606705665588379,0.07436873359984908,0.005720839682849643,0.0769253341549607,1,0.1538433323062872,0.8076940006162205,0.11538066522881879,na
2007-02-22 00:00:00-05:00,13.64102308261989,13.655325720549675,13.506587233412153,13.52946949005127,0.14873848713752125,0.11155359256862063,0.7499981660125394,0,0.5288412867255989,0.09615963026812539,0.15384220371933513,na
2007-02-23 00:00:00-05:00,13.635306540425791,13.709676352988057,13.495149810128204,13.51803207397461,0.2145265428598524,0.11727446645118178,0.5466664632161428,0,0.379997253417969,0.3466695149739596,0.10666402180989765,na
2007-02-26 00:00:00-05:00,13.643887773553576,13.701095067484923,13.609563833650117,13.649608612060547,0.09153123383480555,0.0057208385069706935,0.062501490117522,1,0.4062477648236879,0.5625014901175511,0.3749970197649269,na
2007-02-27 00:00:00-05:00,13.578099013239004,13.6839317918936,13.031771514260086,13.269180297851562,0.6521602776335147,0.308918715387442,0.4736852672297234,0,0.6008770462180925,0.16228032016704586,0.3640344126032308,na
2007-02-28 00:00:00-05:00,13.372155188306955,13.415060935526968,13.249159876823963,13.352132797241211,0.16590105870300498,0.020022391065744216,0.12068874799399668,0,0.6810331219910004,0.2586225040120013,0.620688747994002,na
2007-03-01 00:00:00-05:00,13.277766532324767,13.423645238980667,13.234861864767383,13.306370735168457,0.1887833742132834,0.02860420284368992,0.15151865445191962,1,0.3030286391353431,0.6212120336387018,0.2272693119093786,na
2007-03-02 00:00:00-05:00,13.286340793182067,13.423637615442004,13.10327836350215,13.126160621643066,0.3203592519398537,0.16018017153900033,0.5000017029914703,0,0.32142771993283553,0.4285714285714294,0.07142686843710037,na
2007-03-05 00:00:00-05:00,13.129025022339462,13.360712993173525,13.091840115597064,13.240578651428223,0.2688728775764613,0.11155362908876043,0.41489357384899167,1,0.3457459976056619,0.4468072154698423,0.13829921068116605,na
2007-03-06 00:00:00-05:00,13.354992229778663,13.460826111786384,13.314947448970743,13.423641204833984,0.14587866281564033,0.06864897505532142,0.4705895552530472,1,0.5098022349544519,0.25490298741902456,0.27450745732792825,na
2007-03-07 00:00:00-05:00,13.375018878977569,13.4436678758917,13.346415766760975,13.372159004211426,0.09725210913072502,0.0028598747661430224,0.0294068148414017,0,0.279409619764619,0.7058869728146893,0.264706212343909,na
2007-03-08 00:00:00-05:00,13.41505960673647,13.546635618175188,13.412198641931333,13.486568450927734,0.13443697624385464,0.07150884419126413,0.531913512109604,1,0.28723784169858885,0.44680540224660914,0.02128108564378679,na
2007-03-09 00:00:00-05:00,13.50945357325713,13.635308772864029,13.486571305664329,13.606705665588379,0.14873746719969994,0.09725209233124943,0.6538506683099256,1,0.48076866646126004,0.19230599938377718,0.1538433323062973,na
2007-03-12 00:00:00-04:00,13.606705968013665,13.72684142174647,13.578102860102277,13.715399742126465,0.1487385616441923,0.10869377411279935,0.7307706415288132,1,0.5576899094010187,0.07692476983456875,0.19230458863661798,na
2007-03-13 00:00:00-04:00,13.640495229498182,13.790295947387094,13.528144965814136,13.556953430175781,0.26215098157295813,0.08354179932240058,0.3186781862159475,0,0.26923173660978034,0.5714291702822459,0.10989264350180655,na
2007-03-14 00:00:00-04:00,13.611688412832953,13.637615482338429,13.421556936102986,13.551192283630371,0.21605854623544296,0.06049612920258163,0.2799987792968758,0,0.7400004069010483,0.12000020345051796,0.6000010172526062,na
2007-03-15 00:00:00-04:00,13.525266026106797,13.577120168230786,13.447484812920814,13.562716484069824,0.12963535530997206,0.03745045796302726,0.2888907726868121,1,0.7444453863434074,0.11110922731319335,0.5999999999999945,na
2007-03-16 00:00:00-04:00,13.61168684465948,13.628971921981952,13.48781320450793,13.600163459777832,0.1411587174740223,0.011523384881648724,0.08163424185098163,0,0.8367315162980493,0.12245136277645986,0.7959143953725585,na
2007-03-19 00:00:00-04:00,13.637612542865112,13.68370497883661,13.551189362784847,13.634732246398926,0.13251561605176398,0.0028802964661860386,0.021735524853621187,0,0.6413057900585589,0.3478264475146372,0.6304380276317416,na
2007-03-20 00:00:00-04:00,13.66065544745349,13.755721695558472,13.60880242904093,13.718271255493164,0.14691926651754272,0.057615808039674477,0.39215964934588704,1,0.549015281278755,0.2549048940483015,0.35293545660581144,na
2007-03-21 00:00:00-04:00,13.741317406104422,13.928567400228696,13.646251162234645,13.902640342712402,0.2823162379940509,0.1613229366079807,0.5714263471142604,1,0.6224498931495052,0.09183693329336466,0.33673671959237494,na
2007-03-22 00:00:00-04:00,13.801821280880413,13.954502317286957,13.801821280880413,13.899767875671387,0.15268103640654473,0.09794659479097412,0.6415111994011563,1,0.3207555997005723,0.35848880059884375,0.0,na
2007-03-23 00:00:00-04:00,13.865195550141808,13.905526297519705,13.819103110434146,13.842148780822754,0.0864231870855594,0.023046769319053695,0.26667344836793944,0,0.39999745686202015,0.4666658189539999,0.26666073267806073,na
2007-03-26 00:00:00-04:00,13.813340599943821,13.882478705945056,13.735559406494644,13.870956420898438,0.1469192994504116,0.05761582095461648,0.39215964934588493,1,0.7254942293164207,0.07842594601063682,0.5294144046434782,na
2007-03-27 00:00:00-04:00,13.827748705032628,13.876721454209534,13.784536550757107,13.833510398864746,0.09218490345242714,0.005761693832118553,0.06250149011754325,1,0.5000059604701537,0.46874329447106505,0.4687552154113917,na
2007-03-28 00:00:00-04:00,13.767252644425803,13.914171991700798,13.709636804716313,13.8018217086792,0.2045351869844847,0.034569064253396675,0.16901279805718203,1,0.36619797767055945,0.5492956233008496,0.2816915786419684,na
2007-03-29 00:00:00-04:00,13.715397001074692,13.9429789386669,13.49645705386958,13.85943603515625,0.44652188479732047,0.14403903408155827,0.3225800100412517,1,0.6516129984938123,0.1870969964855619,0.4903229934731864,na
2007-03-30 00:00:00-04:00,13.90264715955982,13.971786379814148,13.712515677523697,13.827747344970703,0.25927070229045057,0.07489981458911643,0.28888653414148263,0,0.5888886534141483,0.2666680795151104,0.44444538634340697,na
2007-04-02 00:00:00-04:00,13.885358964464489,14.0178745725584,13.842146827554162,13.977543830871582,0.17572774500423805,0.09218486640709322,0.5245891387547822,1,0.5081984641168591,0.22950696650574476,0.245903894739473,na
2007-04-03 00:00:00-04:00,13.98043069471302,14.159039918845528,13.98043069471302,14.112947463989258,0.1786092241325079,0.13251676927623812,0.74193687319265,1,0.37096843659633,0.25806312680735,0.0,na
2007-04-04 00:00:00-04:00,14.11870903968569,14.30019857406713,14.098543657968962,14.248344421386719,0.20165491609816755,0.1296353817010285,0.6428575321115443,1,0.4214282210996119,0.25714301284461594,0.0999994550438398,na
2007-04-05 00:00:00-04:00,14.213774664526973,14.33764834560814,14.202251275837833,14.265628814697266,0.1353970697703062,0.05185415017029271,0.3829783780273862,1,0.2765972988766964,0.5319135121096106,0.08510810986300325,na
2007-04-09 00:00:00-04:00,14.288672507752857,14.389500496376662,14.23969976102496,14.29731559753418,0.14980073535170213,0.008643089781322999,0.05769724535083726,1,0.3557678905476238,0.6153834867769575,0.32691926787220515,na
2007-04-10 00:00:00-04:00,14.340523309595334,14.493205405611775,14.303073958680542,14.426947593688965,0.19013144693123252,0.08642428409363134,0.45455018351009346,1,0.4242406727740346,0.34848423547091867,0.19696558101898787,na
2007-04-11 00:00:00-04:00,14.426951714423215,14.46152077857629,14.28867325994944,14.300196647644043,0.172847518626849,0.1267550667791717,0.7333346048942493,0,0.4333352406746867,0.19999745687818868,0.06666793822756205,na
2007-04-12 00:00:00-04:00,14.303078249300079,14.389501460388416,14.015000146385118,14.308838844299316,0.37450131400329845,0.005760594999237867,0.015382042155363786,1,0.7769222417521796,0.21538673717013854,0.7692312206744977,na
2007-04-13 00:00:00-04:00,14.487448106860212,14.487448106860212,14.256985843558404,14.369336128234863,0.23046226330180808,0.11811197862534861,0.5125002980235072,0,0.7437498509882503,0.0,0.48749970197649284,na
2007-04-16 00:00:00-04:00,14.406778078836009,14.53065168768258,14.383732413827213,14.48167896270752,0.1469192738553673,0.07490088387151062,0.5098097880965964,1,0.4117642658927522,0.33333084005894953,0.15685937184445406,na
2007-04-17 00:00:00-04:00,14.706385185509003,15.031913710799852,14.622842281853107,14.856185913085938,0.40907142894674564,0.14980072757693463,0.36619699391530036,1,0.3873242085185821,0.4295772945237677,0.20422571156093194,na
2007-04-18 00:00:00-04:00,14.861949983956608,14.905162140741561,14.792810752886838,14.882115364074707,0.11235138785472287,0.020165380118099208,0.17948492228840343,1,0.7051263241292295,0.2051312147265609,0.6153838629850357,na
2007-04-19 00:00:00-04:00,14.795691668766535,14.951254109421646,14.781287983283084,14.908041954040527,0.16996612613856144,0.11235028527399216,0.6610157437041358,1,0.4152523195293047,0.25423980861863255,0.08474444767723155,na
2007-04-20 00:00:00-04:00,14.99446282752206,15.023271292927115,14.870589173606795,15.005986213684082,0.1526821193203194,0.011523386162021865,0.07547305613335364,1,0.8490538877332927,0.11320958420003047,0.8113173596666159,na
2007-04-23 00:00:00-04:00,15.00598443523569,15.037673193960334,14.861945422073102,14.879230499267578,0.17572777188723165,0.12675393596811269,0.7213085023888737,0,0.45901705980938495,0.18032868899617313,0.09836280861495318,na
2007-04-24 00:00:00-04:00,14.974298011032447,14.974298011032447,14.798570211748919,14.896516799926758,0.17572779928352844,0.07778121110568925,0.44262325837355404,0,0.778688370813218,0.0,0.557376741626446,na
2007-04-25 00:00:00-04:00,14.977180426642306,14.99734580508711,14.833141381219026,14.905160903930664,0.16420442386808354,0.07201952271164203,0.4385967260510603,0,0.6578950890765688,0.122806547897901,0.43859672605103867,na
2007-04-26 00:00:00-04:00,14.977186663712624,15.046324818906362,14.936854791096586,15.003113746643066,0.10947002780977577,0.025927082930442324,0.23684184108818698,1,0.48684937007478457,0.3947297093811138,0.3684284495306992,na
2007-04-27 00:00:00-04:00,14.936850589285777,15.014631816196855,14.908043215880571,14.997347831726074,0.10658860031628414,0.06049724244029697,0.567577041642177,1,0.5540554473003168,0.1621560318785864,0.2702669264792365,na
2007-04-30 00:00:00-04:00,14.95701738784937,15.080891083306117,14.936852004768594,15.034798622131348,0.1440390785375225,0.07778123428197681,0.5400009155273415,1,0.40999984741210155,0.3199996948242215,0.13999938964843692,na
2007-05-01 00:00:00-04:00,15.034793564711121,15.164428911574204,15.017509584416436,15.161548614501953,0.146919327157768,0.12675504979083208,0.8627527245255983,1,0.5490190211903478,0.019604616546859008,0.1176426589275427,na
2007-05-02 00:00:00-04:00,15.152907295557016,15.247973594005597,15.124099925746927,15.184596061706543,0.12387366825866941,0.03168876614952687,0.25581519135572306,1,0.36046202161068525,0.5116303827114461,0.2325544259328309,na
2007-05-03 00:00:00-04:00,15.21051972179446,15.268135547419876,15.150023599406488,15.242208480834961,0.11811194801338765,0.031688759040500614,0.2682942714390655,1,0.6463402152978674,0.2195126489826073,0.5121930795783273,na
2007-05-04 00:00:00-04:00,15.2681438289295,15.360328760359494,15.253740139443138,15.32863998413086,0.10658862091635513,0.06049615520135987,0.567566731619822,1,0.41891682904952154,0.29729980514056753,0.13513346323961056,na
2007-05-07 00:00:00-04:00,15.328634106493611,15.455389162804982,15.311350125309803,15.443865776062012,0.14403903749517966,0.11523166956840036,0.8000030517578032,1,0.5199966430663955,0.0800018310546967,0.11999511718750011,na
2007-05-08 00:00:00-04:00,15.371849157519682,15.417941614257174,15.245094077293444,15.28830623626709,0.17284753696372945,0.083542921252592,0.4833330154430997,0,0.49166809717268545,0.26666539510576986,0.25000158945113043,na
2007-05-09 00:00:00-04:00,15.29406397536651,15.383368567981645,15.224924758675671,15.299825668334961,0.15844380930597346,0.005761692968450305,0.0363642668886091,1,0.454546400332917,0.5272714662227841,0.43636426688860686,na
2007-05-10 00:00:00-04:00,15.253728908308675,15.279655969866774,15.103928230298578,15.118331909179688,0.17572773956819532,0.13539699912898762,0.7704930334942571,0,0.4672123971283458,0.14754108612452058,0.08196588038122224,na
2007-05-11 00:00:00-04:00,15.109696785552178,15.190358303072877,15.029034169100722,15.178834915161133,0.16132413397215473,0.06913812960895527,0.4285665628980771,1,0.7142866874203868,0.07143003113057467,0.5000034059713482,na
2007-05-14 00:00:00-04:00,15.13562719946666,15.256619502451873,15.124103809011594,15.152911186218262,0.13251569344027914,0.017283986751602143,0.1304297347950831,1,0.1521735524853583,0.7826115801171069,0.08695868508781003,na
2007-05-15 00:00:00-04:00,15.066484033788992,15.207642782791773,15.026153276625545,15.112576484680176,0.18148950616622805,0.046092450891183745,0.2539675811832735,1,0.3492046672439107,0.5238115421644526,0.2222208766522739,na
2007-05-16 00:00:00-04:00,15.12410283371819,15.207645760733579,15.017514226209787,15.193242073059082,0.1901315345237915,0.06913923934089183,0.36363899083894635,1,0.742424067277412,0.07575643730311483,0.5606045718579388,na
2007-05-17 00:00:00-04:00,15.262377374145048,15.265258770502466,15.008868342297697,15.037676811218262,0.2563904282047691,0.22470056292678642,0.8763999674251755,0,0.550561701434574,0.011238314852834887,0.11236171772198966,na
2007-05-18 00:00:00-04:00,15.083767406384103,15.167310307577043,15.005986198266253,15.161548614501953,0.16132410931079022,0.07778120811784994,0.48214249221735833,1,0.7232137383260431,0.03571501556528329,0.48214249221735833,na
2007-05-21 00:00:00-04:00,15.161547668442234,15.216282100844364,14.908038683609773,14.954131126403809,0.3082434172345909,0.20741654203842508,0.6728985290237981,0,0.48598187483511,0.17756886065298808,0.14953261032321385,na
2007-05-22 00:00:00-04:00,14.965652521909211,14.97141421385867,14.812970432574472,14.830255508422852,0.15844378128419834,0.1353970134863598,0.8545429324455475,0,0.5363642668886216,0.03636426688861033,0.1090928006658422,na
2007-05-23 00:00:00-04:00,14.87635184112253,14.913802299136897,14.761121268746214,14.78704833984375,0.15268103039068315,0.0893035012787795,0.5849024011055466,0,0.46226320032244045,0.24528559912478046,0.16981199976967293,na
2007-05-24 00:00:00-04:00,14.7697618324166,14.908039165266244,14.735192773936829,14.761119842529297,0.17284639132941493,0.00864198988730358,0.0499980926465133,0,0.17499968210774708,0.8000012715689911,0.15000063578449557,na
2007-05-25 00:00:00-04:00,14.85330763673247,15.03191575590332,14.833142257096927,14.948372840881348,0.19877349880639272,0.09506520414887731,0.478258946588608,1,0.34057850828454816,0.42029201842114783,0.10144903499024416,na
2007-05-29 00:00:00-04:00,14.988708263848196,15.080893199131129,14.954139187849872,15.031920433044434,0.12675401128125685,0.04321216919623794,0.3409136228466462,1,0.4431825078245006,0.3863606807521763,0.2727256964011775,na
2007-05-30 00:00:00-04:00,15.086648101031338,15.282541275024414,14.957012750752005,15.282541275024414,0.32552852427240886,0.19589317399307582,0.6017696127579544,1,0.6991151936210201,0.0,0.3982303872420457,na
2007-05-31 00:00:00-04:00,15.256612839507403,15.400651860497307,15.233567167592888,15.26525592803955,0.16708469290441919,0.008643088532148013,0.051728787250979916,1,0.16379247975902383,0.8103431266154916,0.13792808613352855,na
2007-06-01 00:00:00-04:00,15.271012083441951,15.30558222966201,15.103927439099138,15.210515975952148,0.2016547905628716,0.0604961074898025,0.29999836513152967,0,0.6785685091634351,0.17143230827080447,0.5285693265976659,na
2007-06-04 00:00:00-04:00,15.198996066367595,15.210519451073676,15.040553372915564,15.17306900024414,0.1699660781581116,0.025927066123454523,0.15254259205378481,0,0.8559305595965512,0.0677981443765564,0.7796592635696588,na
2007-06-05 00:00:00-04:00,15.11546062018575,15.16731477420152,15.008870915302829,15.072248458862305,0.15844385889869095,0.04321216132344574,0.2727285337772265,0,0.5363642668886087,0.327271466222778,0.3999999999999955,na
2007-06-06 00:00:00-04:00,15.052080099399275,15.072245477646693,14.933968127265523,14.980060577392578,0.13827735038116984,0.07201952200669659,0.5208338300391961,0,0.5937502483529293,0.14583283662747906,0.33333333333332477,na
2007-06-07 00:00:00-04:00,14.977177553227234,15.003104620386468,14.766879620196491,14.8014497756958,0.23622500018997705,0.1757277775314332,0.7438999995348049,0,0.5182941863332134,0.10975581389938786,0.14634418656580728,na
2007-06-08 00:00:00-04:00,14.76400507328176,14.899402154392192,14.700627529114168,14.884997367858887,0.19877462527802336,0.12099229457712646,0.6086908447589635,1,0.6231866430782792,0.07246793454223463,0.3188412206988019,na
2007-06-11 00:00:00-04:00,14.884997365489584,14.936851519994647,14.78417045335803,14.873475074768066,0.1526810666366174,0.011522290721517336,0.07546640179650116,0,0.622642799562384,0.33962399953935957,0.5849095986641393,na
2007-06-12 00:00:00-04:00,14.789925163552526,14.91379879648889,14.70926367194016,14.732309341430664,0.20453512454873035,0.05761582212186234,0.2816915786419628,0,0.2535191970857792,0.605635013593235,0.11267340776480213,na
2007-06-13 00:00:00-04:00,14.839621036497872,14.935323641333493,14.807721274505512,14.894722938537598,0.12760236682798087,0.055101902039725204,0.4318250782448838,1,0.46590603677726633,0.3181814241002987,0.2499934976548175,na
2007-06-14 00:00:00-04:00,14.894716685380912,14.990418143752601,14.810614632733929,14.880216598510742,0.17980351101867242,0.014500086870169682,0.08064406967372212,0,0.4274221831180948,0.5322557820450491,0.38710014828122885,na
2007-06-15 00:00:00-04:00,14.961412833752018,15.120915947137814,14.894711572019242,14.958513259887695,0.22620437511857183,0.002899573864322491,0.012818381000821015,0,0.2884624789702288,0.7051283305293607,0.2820532884698183,na
2007-06-18 00:00:00-04:00,14.958520155372693,15.08322180215879,14.944018960510403,15.010720252990723,0.1392028416483857,0.05220009761803013,0.3749930461181464,1,0.2916696469017447,0.5208338300391822,0.10417312384267147,na
2007-06-19 00:00:00-04:00,14.958520427347118,14.987520605027285,14.822217158421429,14.90341854095459,0.16530344660585605,0.05510188639252789,0.33333779496994376,0,0.6578950890765762,0.17543601343845192,0.49122619159160436,na
2007-06-20 00:00:00-04:00,14.946917001908833,15.10352058595942,14.883115295898822,14.932416915893555,0.22040529006059728,0.014500086015278413,0.06578828489684536,0,0.256580334287003,0.7105255232645743,0.22368619183858032,na
2007-06-21 00:00:00-04:00,14.906313847026398,15.123818420049437,14.894713337623324,15.106417655944824,0.22910508242611272,0.20010380891842594,0.8734149709793548,1,0.4873414970979285,0.07595101741239019,0.05063401160825495,na
2007-06-22 00:00:00-04:00,15.094822228672713,15.155723264114837,14.917918272714871,14.97011947631836,0.23780499139996536,0.12470275235435402,0.5243908112282465,0,0.48170805459670774,0.25609653978916525,0.21951264898258824,na
2007-06-25 00:00:00-04:00,14.984617190561565,15.091920262236926,14.935316676239639,15.013618469238281,0.15660358599728674,0.029001278676716424,0.1851891097641844,1,0.4074054451179021,0.5000000000000057,0.31481089023580994,na
2007-06-26 00:00:00-04:00,15.051312984731828,15.178915236152704,14.970110546295652,15.065813064575195,0.20880468985705214,0.01450007984336743,0.06944326707074538,1,0.42361346585852466,0.541664900606107,0.3888918323231477,na
2007-06-27 00:00:00-04:00,15.007816255979286,15.231121094378071,15.007816255979286,15.20792007446289,0.22330483839878568,0.2001038184836048,0.8961015798782306,1,0.4480507899391153,0.10389842012176943,0.0,na
2007-06-28 00:00:00-04:00,15.17312012722506,15.347123356909552,15.144119957706163,15.263022422790527,0.20300339920338928,0.08990229556546758,0.4428610354223399,1,0.3642861035422338,0.41428337874660065,0.1428555858310595,na
2007-06-29 00:00:00-04:00,15.323924226361319,15.35582507823515,15.065818943070314,15.170221328735352,0.29000613516483575,0.15370289762596734,0.5299987792968744,0,0.6250000000000008,0.11000061035156505,0.36000061035156045,na
